"222"	"Prickle3"	"endothelial"	"OPC"	2.41373605589248
"223"	"Tbk1"	"endothelial"	"OPC"	2.35340657555098
"224"	"Cdc42ep3"	"endothelial"	"OPC"	2.33255927521427
"225"	"Zfp598"	"endothelial"	"OPC"	2.31928850920462
"226"	"Eif4enif1"	"Adarb2 iNeuron"	"endothelial"	2.92299330441574
"227"	"Slc4a9"	"Adarb2 iNeuron"	"endothelial"	2.64597755592102
"228"	"Eno4"	"Adarb2 iNeuron"	"endothelial"	2.46905920014781
"229"	"Phldb3"	"Adarb2 iNeuron"	"endothelial"	2.21139160903508
"230"	"Kctd18"	"Adarb2 iNeuron"	"endothelial"	2.10773847818097
"231"	"Gtf2e1"	"Adarb2 iNeuron"	"endothelial"	2.10745693266051
"232"	"Sprtn"	"Adarb2 iNeuron"	"endothelial"	1.99843668894141
"233"	"Cdca4"	"endothelial"	"Adarb2 iNeuron"	4.10613764309113
"234"	"Tlr8"	"endothelial"	"Adarb2 iNeuron"	3.05769360598403
"235"	"Trmt1l"	"endothelial"	"Adarb2 iNeuron"	3.01038028785544
"236"	"Eogt"	"endothelial"	"Adarb2 iNeuron"	2.91050248125972
"237"	"Sox10"	"endothelial"	"Adarb2 iNeuron"	2.36191859414851
"238"	"Kcna2"	"endothelial"	"Adarb2 iNeuron"	2.3421741758092
"239"	"Cul1"	"endothelial"	"Adarb2 iNeuron"	2.33647060219714
"240"	"Col11a2"	"astrocytes"	"endothelial"	2.64593160143055
"241"	"Spns1"	"astrocytes"	"endothelial"	2.2151264565438
"242"	"Dr1"	"endothelial"	"astrocytes"	2.59795179660396
"243"	"Ptprn2"	"endothelial"	"astrocytes"	2.41242528525121
"244"	"Smpd1"	"endothelial"	"astrocytes"	2.39306508348777
"245"	"Tex19.2"	"endothelial"	"L4 eNeuron"	3.746152096036
"246"	"Fam160b1"	"endothelial"	"L4 eNeuron"	3.51134880142564
"247"	"Tmem199"	"endothelial"	"L4 eNeuron"	3.29580135130537
"248"	"Slc24a3"	"endothelial"	"L4 eNeuron"	3.18944785088564
"249"	"Fam126b"	"endothelial"	"L4 eNeuron"	3.08772352203379
"250"	"Dact2"	"endothelial"	"L4 eNeuron"	2.89959768657386
"251"	"Mab21l1"	"endothelial"	"L4 eNeuron"	2.73549529533023
"252"	"Zfp597"	"endothelial"	"L4 eNeuron"	2.50808583847364
"253"	"Prdm12"	"endothelial"	"L4 eNeuron"	2.50710498529112
"254"	"Rtn4rl1"	"endothelial"	"L4 eNeuron"	2.39484785043026
"255"	"Slc39a8"	"endothelial"	"L4 eNeuron"	2.31733268781911
"256"	"Grm2"	"endothelial"	"L4 eNeuron"	2.27318174392406
"257"	"Rnf150"	"L4 eNeuron"	"L5 eNeuron"	1.55648458198406
"258"	"Sstr4"	"L4 eNeuron"	"L5 eNeuron"	1.43446891227245
"259"	"Aldh1l1"	"L4 eNeuron"	"L5 eNeuron"	1.38729076621366
"260"	"E2f1"	"L4 eNeuron"	"L5 eNeuron"	1.3325366715747
"261"	"Gng4"	"L4 eNeuron"	"L5 eNeuron"	1.32257139767845
"262"	"Mmrn1"	"L4 eNeuron"	"L5 eNeuron"	1.23198935424541
"263"	"Il2ra"	"L4 eNeuron"	"L5 eNeuron"	1.19414962996115
"264"	"Cchcr1"	"Lhx6 iNeuron"	"L4 eNeuron"	1.85855782262162
"265"	"Cab39l"	"Lhx6 iNeuron"	"L4 eNeuron"	1.67376945435558
"266"	"Wdsub1"	"Lhx6 iNeuron"	"L4 eNeuron"	1.61980011620946
"267"	"Fam20c"	"Lhx6 iNeuron"	"L4 eNeuron"	1.61203551179874
"268"	"Bak1"	"L4 eNeuron"	"Lhx6 iNeuron"	1.25370759563268
"269"	"Sh3bp4"	"L4 eNeuron"	"Lhx6 iNeuron"	1.20863413191016
"270"	"Nell1"	"L5 eNeuron"	"L5 eNeuron"	1.56190433168639
"271"	"Satb1"	"L5 eNeuron"	"L5 eNeuron"	1.43425278422527
"272"	"Clstn2"	"L5 eNeuron"	"L5 eNeuron"	1.38591991029389
"273"	"Ptprt"	"L5 eNeuron"	"L5 eNeuron"	1.36584320856669
"274"	"Prcc"	"L5 eNeuron"	"L5 eNeuron"	1.20233120245477
"275"	"Ptk2"	"L5 eNeuron"	"L5 eNeuron"	1.16596815434211
"276"	"Adam22"	"L5 eNeuron"	"L5 eNeuron"	1.14805836326741
"277"	"Actn4"	"L5 eNeuron"	"L5 eNeuron"	1.03251821683489
"278"	"Mapk9"	"Lhx6 iNeuron"	"L5 eNeuron"	1.86899001843573
"279"	"Fads1"	"Lhx6 iNeuron"	"L5 eNeuron"	1.83336540737429
"280"	"Rps6kl1"	"Lhx6 iNeuron"	"L5 eNeuron"	1.68874439797321
"281"	"Stc1"	"Lhx6 iNeuron"	"L5 eNeuron"	1.61300899137669
"282"	"Clip1"	"L5 eNeuron"	"Lhx6 iNeuron"	1.14168820613305
"283"	"Pabpc2"	"OPC"	"L5 eNeuron"	4.13200811377432
"284"	"Enpp1"	"OPC"	"L5 eNeuron"	3.95446083102369
"285"	"Stat3"	"OPC"	"L5 eNeuron"	3.92538935183179
"286"	"Lig3"	"OPC"	"L5 eNeuron"	3.91856352043867
"287"	"Pwp2"	"OPC"	"L5 eNeuron"	3.83612568170928
"288"	"Scaf4"	"OPC"	"L5 eNeuron"	3.83612568170928
"289"	"Wdr64"	"OPC"	"L5 eNeuron"	3.83612568170928
"290"	"Fam189b"	"OPC"	"L5 eNeuron"	3.76910006595185
"291"	"Nat10"	"OPC"	"L5 eNeuron"	3.72263287371071
"292"	"Pitpnc1"	"OPC"	"L5 eNeuron"	3.72263287371071
"293"	"Blm"	"OPC"	"L5 eNeuron"	3.53647650125219
"294"	"Nap1l3"	"OPC"	"L5 eNeuron"	3.53647650125219
"295"	"Pygo1"	"OPC"	"L5 eNeuron"	3.53647650125219
"296"	"Chd6"	"OPC"	"L5 eNeuron"	3.19655543025467
"297"	"Col11a1"	"OPC"	"L5 eNeuron"	3.12804839114415
"298"	"Tns4"	"OPC"	"L5 eNeuron"	3.11615945981565
"299"	"Fzd1"	"OPC"	"L5 eNeuron"	3.06858839798159
"300"	"Stk17b"	"OPC"	"L5 eNeuron"	3.01900814750404
"301"	"Ggnbp2"	"OPC"	"L5 eNeuron"	2.90835199653131
"302"	"Kdelc1"	"OPC"	"L5 eNeuron"	2.84809987776035
"303"	"Chd5"	"OPC"	"L5 eNeuron"	2.62880902313695
"304"	"Acsm2"	"L5 eNeuron"	"OPC"	1.79276107413677
